classe,desc_classe,desc_divisao,desc_grupo,desc_secao,desc_subclasse,divisao,grupo,secao,subclasse,cnpj
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4789001 - COMERCIO VAREJISTA DE SUVENIRES, BIJUTERIAS E ARTESANATOS",47,478,G,4789001,14699794000138
41107,41107 - INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,41 - CONSTRUCAO DE EDIFICIOS,411 - INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,F - CONSTRUCAO,4110700 - INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS,41,411,F,4110700,06195017000128
68102,68102 - ATIVIDADES IMOBILIARIAS DE IMOVEIS PROPRIOS,68 - ATIVIDADES IMOBILIARIAS,681 - ATIVIDADES IMOBILIARIAS DE IMOVEIS PROPRIOS,L - ATIVIDADES IMOBILIARIAS,6810201 - COMPRA E VENDA DE IMOVEIS PROPRIOS,68,681,L,6810201,06195017000128
68218,"68218 - INTERMEDIACAO NA COMPRA, VENDA E ALUGUEL DE IMOVEIS",68 - ATIVIDADES IMOBILIARIAS,682 - ATIVIDADES IMOBILIARIAS POR CONTRATO OU COMISSAO,L - ATIVIDADES IMOBILIARIAS,6821801 - CORRETAGEM NA COMPRA E VENDA E AVALIACAO DE IMOVEIS,68,682,L,6821801,06195017000128
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,19639411000150
47296,47296 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS EM GERAL OU ESPECIALIZADO EM PRODUTOS ALIMENTICIOS NAO ESPECIFICADOS ANTERIORMENTE; PRODUTOS DO FUMO,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4729601 - TABACARIA,47,472,G,4729601,19639411000150
47555,"47555 - COMERCIO VAREJISTA ESPECIALIZADO DE TECIDOS E ARTIGOS DE CAMA, MESA E BANHO",47 - COMERCIO VAREJISTA,475 - COMERCIO VAREJISTA DE EQUIPAMENTOS DE INFORMATICA E COMUNICACAO; EQUIPAMENTOS E ARTIGOS DE USO DOMESTICO,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4755502 - COMERCIO VAREJISTA DE ARTIGOS DE ARMARINHO,47,475,G,4755502,19639411000150
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,"5611204 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",56,561,I,5611204,19639411000150
47725,"47725 - COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47 - COMERCIO VAREJISTA,"477 - COMERCIO VAREJISTA DE PRODUTOS FARMACEUTICOS, PERFUMARIA E COSMETICOS E ARTIGOS MEDICOS, OPTICOS E ORTOPEDICOS",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,"4772500 - COMERCIO VAREJISTA DE COSMETICOS, PRODUTOS DE PERFUMARIA E DE HIGIENE PESSOAL",47,477,G,4772500,20369527000103
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,42865924000109
56112,56112 - RESTAURANTES E OUTROS ESTABELECIMENTOS DE SERVICOS DE ALIMENTACAO E BEBIDAS,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,"5611204 - BARES E OUTROS ESTABELECIMENTOS ESPECIALIZADOS EM SERVIR BEBIDAS, SEM ENTRETENIMENTO",56,561,I,5611204,42865924000109
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620101 - FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA EMPRESAS,56,562,I,5620101,42865924000109
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620102 - SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES - BUFE,56,562,I,5620102,42865924000109
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620103 - CANTINAS - SERVICOS DE ALIMENTACAO PRIVATIVOS,56,562,I,5620103,42865924000109
61906,61906 - OUTRAS ATIVIDADES DE TELECOMUNICACOES,61 - TELECOMUNICACOES,619 - OUTRAS ATIVIDADES DE TELECOMUNICACOES,J - INFORMACAO E COMUNICACAO,6190699 - OUTRAS ATIVIDADES DE TELECOMUNICACOES NAO ESPECIFICADAS ANTERIORMENTE,61,619,J,6190699,45496799000197
33147,33147 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS DA INDUSTRIA MECANICA,"33 - MANUTENCAO, REPARACAO E INSTALACAO DE MAQUINAS E EQUIPAMENTOS",331 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS,C - INDUSTRIAS DE TRANSFORMACAO,3314707 - MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL,33,331,C,3314707,45496799000197
43215,43215 - INSTALACOES ELETRICAS,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,4321500 - INSTALACAO E MANUTENCAO ELETRICA,43,432,F,4321500,45496799000197
33147,33147 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS DA INDUSTRIA MECANICA,"33 - MANUTENCAO, REPARACAO E INSTALACAO DE MAQUINAS E EQUIPAMENTOS",331 - MANUTENCAO E REPARACAO DE MAQUINAS E EQUIPAMENTOS,C - INDUSTRIAS DE TRANSFORMACAO,3314707 - MANUTENCAO E REPARACAO DE MAQUINAS E APARELHOS DE REFRIGERACAO E VENTILACAO PARA USO INDUSTRIAL E COMERCIAL,33,331,C,3314707,45497015000145
43223,"43223 - INSTALACOES HIDRAULICAS, DE SISTEMAS DE VENTILACAO E REFRIGERACAO",43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,"432 - INSTALACOES ELETRICAS, HIDRAULICAS E OUTRAS INSTALACOES EM CONSTRUCOES",F - CONSTRUCAO,"4322302 - INSTALACAO E MANUTENCAO DE SISTEMAS CENTRAIS DE AR CONDICIONADO, DE VENTILACAO E REFRIGERACAO",43,432,F,4322302,45497015000145
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,43393132000133
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620104 - FORNECIMENTO DE ALIMENTOS PREPARADOS PREPONDERANTEMENTE PARA CONSUMO DOMICILIAR,56,562,I,5620104,45354452000100
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620103 - CANTINAS - SERVICOS DE ALIMENTACAO PRIVATIVOS,56,562,I,5620103,45354452000100
56201,"56201 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",56 - ALIMENTACAO,"562 - SERVICOS DE CATERING, BUFE E OUTROS SERVICOS DE COMIDA PREPARADA",I - ALOJAMENTO E ALIMENTACAO,5620102 - SERVICOS DE ALIMENTACAO PARA EVENTOS E RECEPCOES - BUFE,56,562,I,5620102,45354452000100
47237,47237 - COMERCIO VAREJISTA DE BEBIDAS,47 - COMERCIO VAREJISTA,"472 - COMERCIO VAREJISTA DE PRODUTOS ALIMENTICIOS, BEBIDAS E FUMO",G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4723700 - COMERCIO VAREJISTA DE BEBIDAS,47,472,G,4723700,45354452000100
43304,43304 - OBRAS DE ACABAMENTO,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,433 - OBRAS DE ACABAMENTO,F - CONSTRUCAO,4330404 - SERVICOS DE PINTURA DE EDIFICIOS EM GERAL,43,433,F,4330404,45355817000110
86305,86305 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,86 - ATIVIDADES DE ATENCAO A SAUDE HUMANA,863 - ATIVIDADES DE ATENCAO AMBULATORIAL EXECUTADAS POR MEDICOS E ODONTOLOGOS,Q - SAUDE HUMANA E SERVICOS SOCIAIS,8630502 - ATIVIDADE MEDICA AMBULATORIAL COM RECURSOS PARA REALIZACAO DE EXAMES COMPLEMENTARES,86,863,Q,8630502,36079160000115
25390,"25390 - SERVICOS DE USINAGEM, SOLDA, TRATAMENTO E REVESTIMENTO EM METAIS","25 - FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS","253 - FORJARIA, ESTAMPARIA, METALURGIA DO PO E SERVICOS DE TRATAMENTO DE METAIS",C - INDUSTRIAS DE TRANSFORMACAO,"2539001 - SERVICOS DE USINAGEM, TORNEIRIA E SOLDA",25,253,C,2539001,39346111000190
96092,96092 - ATIVIDADES DE SERVICOS PESSOAIS NAO ESPECIFICADAS ANTERIORMENTE,96 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS,960 - OUTRAS ATIVIDADES DE SERVICOS PESSOAIS,S - OUTRAS ATIVIDADES DE SERVICOS,9609208 - HIGIENE E EMBELEZAMENTO DE ANIMAIS DOMESTICOS,96,960,S,9609208,40361609000100
56121,56121 - SERVICOS AMBULANTES DE ALIMENTACAO,56 - ALIMENTACAO,561 - RESTAURANTES E OUTROS SERVICOS DE ALIMENTACAO E BEBIDAS,I - ALOJAMENTO E ALIMENTACAO,5612100 - SERVICOS AMBULANTES DE ALIMENTACAO,56,561,I,5612100,39521335000190
74200,74200 - ATIVIDADES FOTOGRAFICAS E SIMILARES,"74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",742 - ATIVIDADES FOTOGRAFICAS E SIMILARES,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",7420004 - FILMAGEM DE FESTAS E EVENTOS,74,742,M,7420004,44248431000147
58191,"58191 - EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,"5819100 - EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",58,581,J,5819100,44248431000147
58123,58123 - EDICAO DE JORNAIS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5812302 - EDICAO DE JORNAIS NAO DIARIOS,58,581,J,5812302,44248431000147
59120,"59120 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO","59 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO; GRAVACAO DE SOM E EDICAO DE MUSICA","591 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO",J - INFORMACAO E COMUNICACAO,"5912099 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59,591,J,5912099,44248431000147
47890,47890 - COMERCIO VAREJISTA DE OUTROS PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE,47 - COMERCIO VAREJISTA,478 - COMERCIO VAREJISTA DE PRODUTOS NOVOS NAO ESPECIFICADOS ANTERIORMENTE E DE PRODUTOS USADOS,G - COMERCIO; REPARACAO DE VEICULOS AUTOMOTORES E MOTOCICLETAS,4789008 - COMERCIO VAREJISTA DE ARTIGOS FOTOGRAFICOS E PARA FILMAGEM,47,478,G,4789008,44248431000147
73190,73190 - ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,73 - PUBLICIDADE E PESQUISA DE MERCADO,731 - PUBLICIDADE,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",7319002 - PROMOCAO DE VENDAS,73,731,M,7319002,44318782000187
58191,"58191 - EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,"5819100 - EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",58,581,J,5819100,44370423000179
59120,"59120 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO","59 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO; GRAVACAO DE SOM E EDICAO DE MUSICA","591 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO",J - INFORMACAO E COMUNICACAO,"5912099 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59,591,J,5912099,43866338000133
18130,18130 - IMPRESSAO DE MATERIAIS PARA OUTROS USOS,18 - IMPRESSAO E REPRODUCAO DE GRAVACOES,181 - ATIVIDADE DE IMPRESSAO,C - INDUSTRIAS DE TRANSFORMACAO,1813001 - IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO,18,181,C,1813001,43910235000123
18130,18130 - IMPRESSAO DE MATERIAIS PARA OUTROS USOS,18 - IMPRESSAO E REPRODUCAO DE GRAVACOES,181 - ATIVIDADE DE IMPRESSAO,C - INDUSTRIAS DE TRANSFORMACAO,1813001 - IMPRESSAO DE MATERIAL PARA USO PUBLICITARIO,18,181,C,1813001,43910235000123
59120,"59120 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO","59 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO; GRAVACAO DE SOM E EDICAO DE MUSICA","591 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO",J - INFORMACAO E COMUNICACAO,"5912099 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59,591,J,5912099,43910235000123
25420,"25420 - FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS","25 - FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS","254 - FABRICACAO DE ARTIGOS DE CUTELARIA, DE SERRALHERIA E FERRAMENTAS",C - INDUSTRIAS DE TRANSFORMACAO,"2542000 - FABRICACAO DE ARTIGOS DE SERRALHERIA, EXCETO ESQUADRIAS",25,254,C,2542000,45480702000158
25128,25128 - FABRICACAO DE ESQUADRIAS DE METAL,"25 - FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS",251 - FABRICACAO DE ESTRUTURAS METALICAS E OBRAS DE CALDEIRARIA PESADA,C - INDUSTRIAS DE TRANSFORMACAO,2512800 - FABRICACAO DE ESQUADRIAS DE METAL,25,251,C,2512800,45480702000158
25438,25438 - FABRICACAO DE FERRAMENTAS,"25 - FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS","254 - FABRICACAO DE ARTIGOS DE CUTELARIA, DE SERRALHERIA E FERRAMENTAS",C - INDUSTRIAS DE TRANSFORMACAO,2543800 - FABRICACAO DE FERRAMENTAS,25,254,C,2543800,45480702000158
25438,25438 - FABRICACAO DE FERRAMENTAS,"25 - FABRICACAO DE PRODUTOS DE METAL, EXCETO MAQUINAS E EQUIPAMENTOS","254 - FABRICACAO DE ARTIGOS DE CUTELARIA, DE SERRALHERIA E FERRAMENTAS",C - INDUSTRIAS DE TRANSFORMACAO,2543800 - FABRICACAO DE FERRAMENTAS,25,254,C,2543800,45480702000158
10961,10961 - FABRICACAO DE ALIMENTOS E PRATOS PRONTOS,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,109 - FABRICACAO DE OUTROS PRODUTOS ALIMENTICIOS,C - INDUSTRIAS DE TRANSFORMACAO,1096100 - FABRICACAO DE ALIMENTOS E PRATOS PRONTOS,10,109,C,1096100,44943040000142
10961,10961 - FABRICACAO DE ALIMENTOS E PRATOS PRONTOS,10 - FABRICACAO DE PRODUTOS ALIMENTICIOS,109 - FABRICACAO DE OUTROS PRODUTOS ALIMENTICIOS,C - INDUSTRIAS DE TRANSFORMACAO,1096100 - FABRICACAO DE ALIMENTOS E PRATOS PRONTOS,10,109,C,1096100,44943040000142
58191,"58191 - EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,"5819100 - EDICAO DE CADASTROS, LISTAS E OUTROS PRODUTOS GRAFICOS",58,581,J,5819100,44341231000134
58115,58115 - EDICAO DE LIVROS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5811500 - EDICAO DE LIVROS,58,581,J,5811500,44341231000134
58123,58123 - EDICAO DE JORNAIS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5812302 - EDICAO DE JORNAIS NAO DIARIOS,58,581,J,5812302,44341231000134
59120,"59120 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO","59 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO; GRAVACAO DE SOM E EDICAO DE MUSICA","591 - ATIVIDADES CINEMATOGRAFICAS, PRODUCAO DE VIDEOS E DE PROGRAMAS DE TELEVISAO",J - INFORMACAO E COMUNICACAO,"5912099 - ATIVIDADES DE POS-PRODUCAO CINEMATOGRAFICA, DE VIDEOS E DE PROGRAMAS DE TELEVISAO NAO ESPECIFICADAS ANTERIORMENTE",59,591,J,5912099,44341231000134
73190,73190 - ATIVIDADES DE PUBLICIDADE NAO ESPECIFICADAS ANTERIORMENTE,73 - PUBLICIDADE E PESQUISA DE MERCADO,731 - PUBLICIDADE,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",7319002 - PROMOCAO DE VENDAS,73,731,M,7319002,44341231000134
58131,58131 - EDICAO DE REVISTAS,58 - EDICAO E EDICAO INTEGRADA A IMPRESSAO,"581 - EDICAO DE LIVROS, JORNAIS, REVISTAS E OUTRAS ATIVIDADES DE EDICAO",J - INFORMACAO E COMUNICACAO,5813100 - EDICAO DE REVISTAS,58,581,J,5813100,44341231000134
17494,"17494 - FABRICACAO DE PRODUTOS DE PASTAS CELULOSICAS, PAPEL, CARTOLINA, PAPEL-CARTAO E PAPELAO ONDULADO NAO ESPECIFICADOS ANTERIORMENTE","17 - FABRICACAO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","174 - FABRICACAO DE PRODUTOS DIVERSOS DE PAPEL, CARTOLINA, PAPEL-CARTAO E PAPELAO ONDULADO",C - INDUSTRIAS DE TRANSFORMACAO,"1749400 - FABRICACAO DE PRODUTOS DE PASTAS CELULOSICAS, PAPEL, CARTOLINA, PAPEL-CARTAO E PAPELAO ONDULADO NAO ESPECIFICADOS ANTERIORMENTE",17,174,C,1749400,44341231000134
17494,"17494 - FABRICACAO DE PRODUTOS DE PASTAS CELULOSICAS, PAPEL, CARTOLINA, PAPEL-CARTAO E PAPELAO ONDULADO NAO ESPECIFICADOS ANTERIORMENTE","17 - FABRICACAO DE CELULOSE, PAPEL E PRODUTOS DE PAPEL","174 - FABRICACAO DE PRODUTOS DIVERSOS DE PAPEL, CARTOLINA, PAPEL-CARTAO E PAPELAO ONDULADO",C - INDUSTRIAS DE TRANSFORMACAO,"1749400 - FABRICACAO DE PRODUTOS DE PASTAS CELULOSICAS, PAPEL, CARTOLINA, PAPEL-CARTAO E PAPELAO ONDULADO NAO ESPECIFICADOS ANTERIORMENTE",17,174,C,1749400,44341231000134
82199,"82199 - FOTOCOPIAS, PREPARACAO DE DOCUMENTOS E OUTROS SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO","82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS",821 - SERVICOS DE ESCRITORIO E APOIO ADMINISTRATIVO,N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,8219999 - PREPARACAO DE DOCUMENTOS E SERVICOS ESPECIALIZADOS DE APOIO ADMINISTRATIVO NAO ESPECIFICADOS ANTERIORMENTE,82,821,N,8219999,44341231000134
82300,"82300 - ATIVIDADES DE ORGANIZACAO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS","82 - SERVICOS DE ESCRITORIO, DE APOIO ADMINISTRATIVO E OUTROS SERVICOS PRESTADOS PRINCIPALMENTE AS EMPRESAS","823 - ATIVIDADES DE ORGANIZACAO DE EVENTOS, EXCETO CULTURAIS E ESPORTIVOS",N - ATIVIDADES ADMINISTRATIVAS E SERVICOS COMPLEMENTARES,"8230001 - SERVICOS DE ORGANIZACAO DE FEIRAS, CONGRESSOS, EXPOSICOES E FESTAS",82,823,N,8230001,44341231000134
74200,74200 - ATIVIDADES FOTOGRAFICAS E SIMILARES,"74 - OUTRAS ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS",742 - ATIVIDADES FOTOGRAFICAS E SIMILARES,"M - ATIVIDADES PROFISSIONAIS, CIENTIFICAS E TECNICAS","7420001 - ATIVIDADES DE PRODUCAO DE FOTOGRAFIAS, EXCETO AEREA E SUBMARINA",74,742,M,7420001,44341231000134
43991,43991 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,439 - OUTROS SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,F - CONSTRUCAO,4399103 - OBRAS DE ALVENARIA,43,439,F,4399103,44369377000198
16226,16226 - FABRICACAO DE ESTRUTURAS DE MADEIRA E DE ARTIGOS DE CARPINTARIA PARA CONSTRUCAO,16 - FABRICACAO DE PRODUTOS DE MADEIRA,"162 - FABRICACAO DE PRODUTOS DE MADEIRA, CORTICA E MATERIAL TRANCADO, EXCETO MOVEIS",C - INDUSTRIAS DE TRANSFORMACAO,1622699 - FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO,16,162,C,1622699,44369377000198
43991,43991 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO NAO ESPECIFICADOS ANTERIORMENTE,43 - SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,439 - OUTROS SERVICOS ESPECIALIZADOS PARA CONSTRUCAO,F - CONSTRUCAO,4399103 - OBRAS DE ALVENARIA,43,439,F,4399103,44369377000198
16226,16226 - FABRICACAO DE ESTRUTURAS DE MADEIRA E DE ARTIGOS DE CARPINTARIA PARA CONSTRUCAO,16 - FABRICACAO DE PRODUTOS DE MADEIRA,"162 - FABRICACAO DE PRODUTOS DE MADEIRA, CORTICA E MATERIAL TRANCADO, EXCETO MOVEIS",C - INDUSTRIAS DE TRANSFORMACAO,1622699 - FABRICACAO DE OUTROS ARTIGOS DE CARPINTARIA PARA CONSTRUCAO,16,162,C,1622699,44369377000198
52125,52125 - CARGA E DESCARGA,52 - ARMAZENAMENTO E ATIVIDADES AUXILIARES DOS TRANSPORTES,"521 - ARMAZENAMENTO, CARGA E DESCARGA","H - TRANSPORTE, ARMAZENAGEM E CORREIO",5212500 - CARGA E DESCARGA,52,521,H,5212500,44405771000134
38114,38114 - COLETA DE RESIDUOS NAO PERIGOSOS,"38 - COLETA, TRATAMENTO E DISPOSICAO DE RESIDUOS; RECUPERACAO DE MATERIAIS",381 - COLETA DE RESIDUOS,"E - AGUA, ESGOTO, ATIVIDADES DE GESTAO DE RESIDUOS E DESCONTAMINACAO",3811400 - COLETA DE RESIDUOS NAO PERIGOSOS,38,381,E,3811400,44405771000134
38114,38114 - COLETA DE RESIDUOS NAO PERIGOSOS,"38 - COLETA, TRATAMENTO E DISPOSICAO DE RESIDUOS; RECUPERACAO DE MATERIAIS",381 - COLETA DE RESIDUOS,"E - AGUA, ESGOTO, ATIVIDADES DE GESTAO DE RESIDUOS E DESCONTAMINACAO",3811400 - COLETA DE RESIDUOS NAO PERIGOSOS,38,381,E,3811400,44405771000134
